TAHUN;BULAN;HARI;JAM;CURAH HUJAN;DAYA;DEBIT AIR;Temperatur;
2021;1;25;02.00.00;0.18;608,3;0,76;27,66;
2021;1;25;03.00.00;0.2;608,69;0,76;27,81;
2021;1;25;04.00.00;0.2;608,26;0,76;27,91;
2021;1;25;05.00.00;0.25;624,39;0,78;27,97;
2021;1;25;06.00.00;0.25;613,25;0,76;27,93;
2021;1;25;07.00.00;0.25;598,32;0,75;27,76;
2021;1;25;08.00.00;0.34;603,56;0,76;27,56;
2021;1;25;09.00.00;0.34;614;0,76;27,37;
2021;1;25;10.00.00;0.43;611,18;0,76;27,19;
2021;1;25;11.00.00;0.55;610,26;0,76;27,07;
2021;1;25;12.00.00;0.69;600,19;0,76;26,99;
2021;1;25;13.00.00;0.81;574,94;0,73;26,94;
2021;1;25;14.00.00;0.9;608,46;0,76;26,87;
2021;1;25;15.00.00;0.92;597,61;0,76;26,83;
2021;1;25;16.00.00;1.02;597,55;0,75;26,76;
2021;1;25;17.00.00;1.12;603,24;0,74;26,71;
2021;1;25;18.00.00;1.22;608,89;0,76;26,69;
2021;1;25;19.00.00;1.21;597,62;0,75;26,71;
2021;1;25;20.00.00;1.19;599,84;0,76;26,73;
2021;1;25;21.00.00;1.18;608,52;0,75;26,73;
2021;1;25;22.00.00;0.99;608,74;0,76;26,79;
2021;1;25;23.00.00;0.86;597,24;0,74;27,04;
2021;1;26;00.00.00;0.82;567,59;0,72;27,27;
2021;1;26;01.00.00;0.76;605,57;0,76;27,54;
2021;1;26;02.00.00;0.65;618,13;0,76;27,71;
2021;1;26;03.00.00;0.52;592,47;0,76;27,8;
2021;1;26;04.00.00;0.4;567,57;0,76;27,86;
2021;1;26;05.00.00;0.31;630,55;0,76;27,87;
2021;1;26;06.00.00;0.21;599,4;0,75;27,79;
2021;1;26;07.00.00;0.16;597,78;0,75;27,56;
2021;1;26;08.00.00;0.05;598,23;0,75;27,2;
2021;1;26;09.00.00;0.04;596,65;0,75;26,83;
2021;1;26;10.00.00;0.03;598,29;0,75;26,56;
2021;1;26;11.00.00;0.05;615,25;0,77;26,49;
2021;1;26;12.00.00;0.1;612,86;0,77;26,5;
2021;1;26;13.00.00;0.16;613,98;0,77;26,55;
2021;1;26;14.00.00;0.21;616,48;0,77;26,58;
2021;1;26;15.00.00;0.26;616,5;0,77;26,59;
2021;1;26;16.00.00;0.31;617,6;0,77;26,58;
2021;1;26;17.00.00;0.39;619,44;0,77;26,57;
2021;1;26;18.00.00;0.45;613,92;0,77;26,6;
2021;1;26;19.00.00;0.46;614,29;0,77;26,64;
2021;1;26;20.00.00;0.44;614,43;0,77;26,67;
2021;1;26;21.00.00;0.34;763,83;0,85;26,72;
2021;1;26;22.00.00;0.3;722;0,96;26,79;
2021;1;26;23.00.00;0.35;655,16;0,96;27,04;
2021;1;27;00.00.00;0.49;654,54;0,82;27,3;
2021;1;27;01.00.00;0.7;604;0,74;27,65;
2021;1;27;02.00.00;0.84;674,67;0,76;28,05;
2021;1;27;03.00.00;0.9;607,49;0,76;28,39;
2021;1;27;04.00.00;0.83;680,83;0,76;28,65;
2021;1;27;05.00.00;0.66;678,32;0,76;28,83;
2021;1;27;06.00.00;0.56;616,16;0,76;28,88;
2021;1;27;07.00.00;0.64;617,6;0,76;28,8;
2021;1;27;08.00.00;0.4;622,57;0,76;28,62;
2021;1;27;09.00.00;0.38;622,67;0,76;28,25;
2021;1;27;10.00.00;0.35;633,97;0,78;27,75;
2021;1;27;11.00.00;0.33;629,76;0,78;27,36;
2021;1;27;12.00.00;0.29;631,42;0,78;27,13;
2021;1;27;13.00.00;0.25;622,69;0,78;26,95;
2021;1;27;14.00.00;0.19;599,26;0,75;26,82;
2021;1;27;15.00.00;0.19;619,74;0,75;26,72;
2021;1;27;16.00.00;0.18;629,85;0,78;26,62;
2021;1;27;17.00.00;0.13;628,29;0,78;26,57;
2021;1;27;18.00.00;0.12;619,69;0,76;26,53;
2021;1;27;19.00.00;0.13;613,43;0,76;26,56;
2021;1;27;20.00.00;0.12;613,58;0,76;26,58;
2021;1;27;21.00.00;0.16;622,99;0,78;26,62;
2021;1;27;22.00.00;0.24;623,58;0,78;26,69;
2021;1;27;23.00.00;0.3;657,22;0,82;26,99;
2021;1;28;00.00.00;0.34;618,14;0,78;27,24;
2021;1;28;01.00.00;0.28;648,41;0,8;27,52;
2021;1;28;02.00.00;0.23;648,75;0,78;27,71;
2021;1;28;03.00.00;0.29;601,34;0,78;27,8;
2021;1;28;04.00.00;0.27;621,3;0,78;27,83;
2021;1;28;05.00.00;0.39;651,68;0,78;27,83;
2021;1;28;06.00.00;0.45;624,84;0,78;27,79;
2021;1;28;07.00.00;0.43;594,49;0,78;27,71;
2021;1;28;08.00.00;0.44;629,49;0,78;27,58;
2021;1;28;09.00.00;0.49;620,75;0,77;27,4;
2021;1;28;10.00.00;0.57;620,64;0,77;27,23;
2021;1;28;11.00.00;0.69;630,02;0,78;27,1;
2021;1;28;12.00.00;0.79;629,45;0,78;26,99;
2021;1;28;13.00.00;0.91;597,13;0,74;26,93;
2021;1;28;14.00.00;0.97;617,8;0,77;26,94;
2021;1;28;15.00.00;0.98;723,89;0,89;27,05;
2021;1;28;16.00.00;1.04;628,39;0,77;27,11;
2021;1;28;17.00.00;1.13;650,99;0,8;27,1;
2021;1;28;18.00.00;1.34;617,38;0,77;27,02;
2021;1;28;19.00.00;1.51;715,25;0,88;26,91;
2021;1;28;20.00.00;1.54;1052,32;1,33;26,84;
2021;1;28;21.00.00;1.62;1065,56;1,28;26,84;
2021;1;28;22.00.00;1.69;900,95;1,08;26,9;
2021;1;28;23.00.00;1.59;1496,09;1,82;27,08;
2021;1;29;00.00.00;1.45;1600,66;1,95;27,24;
2021;1;29;01.00.00;1.47;1075,3;1,28;27,32;
2021;1;29;02.00.00;1.47;1086,61;1,26;27,41;
2021;1;29;03.00.00;1.24;1094,5;1,25;27,54;
2021;1;29;04.00.00;0.88;961,72;1,13;27,64;
2021;1;29;05.00.00;0.59;891,39;1,13;27,69;
2021;1;29;06.00.00;0.32;867,15;1,13;27,71;
2021;1;29;07.00.00;0.16;771,26;0,94;27,65;
2021;1;29;08.00.00;0.18;753,55;0,91;27,55;
2021;1;29;09.00.00;0.27;820,36;0,99;27,44;
2021;1;29;10.00.00;0.41;807,82;0,97;27,26;
2021;1;29;11.00.00;0.62;752,8;0,91;27,05;
2021;1;29;12.00.00;0.81;710,16;0,88;26,89;
2021;1;29;13.00.00;0.93;719,36;0,88;26,79;
2021;1;29;14.00.00;1.43;718,4;0,92;26,7;
2021;1;29;15.00.00;2.05;677,23;0,88;26,67;
2021;1;29;16.00.00;1.79;739,29;0,91;26,64;
2021;1;29;17.00.00;1.42;846,62;1,03;26,61;
2021;1;29;18.00.00;1.5;813,07;1;26,6;
2021;1;29;19.00.00;2.09;781,06;0,96;26,65;
2021;1;29;20.00.00;2.73;964,02;1,15;26,71;
2021;1;29;21.00.00;2.9;780,17;0,96;26,76;
2021;1;29;22.00.00;2.63;748,99;0,93;26,8;
2021;1;29;23.00.00;2.4;748;0,93;26,91;
2021;1;30;00.00.00;2.34;;;27,06;
2021;1;30;01.00.00;1.92;722,81;0,9;27,12;
2021;1;30;02.00.00;1.37;663,42;0,89;27,19;
2021;1;30;03.00.00;1.09;775,54;0,89;27,28;
2021;1;30;04.00.00;1.01;714,75;0,89;27,3;
2021;1;30;05.00.00;0.97;734,42;0,89;27,28;
2021;1;30;06.00.00;0.91;721,77;0,89;27,26;
2021;1;30;07.00.00;0.77;701;0,89;27,29;
2021;1;30;08.00.00;0.72;690,84;0,86;27,29;
2021;1;30;09.00.00;0.71;668,38;0,83;27,26;
2021;1;30;10.00.00;0.76;698,45;0,86;27,23;
2021;1;30;11.00.00;0.82;665,69;0,82;27,17;
2021;1;30;12.00.00;0.91;687,09;0,85;27,12;
2021;1;30;13.00.00;1.02;723,06;0,89;27,06;
2021;1;30;14.00.00;0.99;;;26,99;
2021;1;30;15.00.00;0.87;726,78;0,94;26,85;
2021;1;30;16.00.00;0.78;737,41;0,91;26,67;
2021;1;30;17.00.00;0.76;722,82;0,89;26,55;
2021;1;30;18.00.00;0.67;687,31;0,85;26,53;
2021;1;30;19.00.00;0.68;698,1;0,86;26,58;
2021;1;30;20.00.00;0.75;661,66;0,82;26,64;
2021;1;30;21.00.00;0.82;683,34;0,85;26,72;
2021;1;30;22.00.00;0.88;683,2;0,85;26,8;
2021;1;30;23.00.00;1.05;683,7;0,85;26,97;
2021;1;31;00.00.00;1.24;652,37;0,81;27,14;
2021;1;31;01.00.00;1.31;687,03;0,85;27,19;
2021;1;31;02.00.00;0.91;665,48;0,83;27,19;
2021;1;31;03.00.00;0.4;665,53;0,83;27,2;
2021;1;31;04.00.00;0.2;665,8;0,83;27,22;
2021;1;31;05.00.00;0.16;665,6;0,83;27,21;
2021;1;31;06.00.00;0.16;662,64;0,83;27,23;
2021;1;31;07.00.00;0.24;661,11;0,83;27,23;
2021;1;31;08.00.00;0.29;655,66;0,81;27,22;
2021;1;31;09.00.00;0.42;656,35;0,81;27,18;
2021;1;31;10.00.00;0.48;737,4;0,9;27,11;
2021;1;31;11.00.00;0.49;735,87;0,9;27,15;
2021;1;31;12.00.00;0.49;705,25;0,87;27,25;
2021;1;31;13.00.00;0.43;704,04;0,87;27,28;
2021;1;31;14.00.00;0.44;704,39;0,87;27,22;
2021;1;31;15.00.00;0.4;668,78;0,83;27,1;
2021;1;31;16.00.00;0.36;664,73;0,83;26,99;
2021;1;31;17.00.00;0.26;665,85;0,83;26,9;
2021;1;31;18.00.00;0.21;645,45;0,85;26,87;
2021;1;31;19.00.00;0.23;637,25;0,8;26,8;
2021;1;31;20.00.00;0.3;658,71;0,82;26,77;
2021;1;31;21.00.00;0.45;638,82;0,8;26,76;
2021;1;31;22.00.00;0.44;641,48;0,8;26,77;
2021;1;31;23.00.00;0.43;659,79;0,82;26,92;
2021;2;1;00.00.00;0.44;632,39;0,79;27,01;
2021;2;1;01.00.00;0.61;671,57;0,83;27,01;
2021;2;1;02.00.00;0.63;687,79;0,79;27,04;
2021;2;1;03.00.00;0.65;661,16;0,79;27,12;
2021;2;1;04.00.00;0.55;678,87;0,79;27,22;
2021;2;1;05.00.00;0.41;622,74;0,79;27,26;
2021;2;1;06.00.00;0.3;671,34;0,84;27,26;
2021;2;1;07.00.00;0.22;652,2;0,8;27,29;
2021;2;1;08.00.00;0.22;657,01;0,8;27,34;
2021;2;1;09.00.00;0.24;656,78;0,81;27,39;
2021;2;1;10.00.00;0.35;611,3;0,82;27,37;
2021;2;1;11.00.00;0.53;649,61;0,82;27,33;
2021;2;1;12.00.00;0.68;646,65;0,83;27,29;
2021;2;1;13.00.00;0.76;646,55;0,8;27,24;
2021;2;1;14.00.00;0.77;646,43;0,8;27,14;
2021;2;1;15.00.00;0.7;611,11;0,76;26,98;
2021;2;1;16.00.00;0.59;656,26;0,81;26,77;
2021;2;1;17.00.00;0.55;691,67;0,85;26,57;
2021;2;1;18.00.00;0.55;663,6;0,82;26,48;
2021;2;1;19.00.00;0.55;620,15;0,78;26,4;
2021;2;1;20.00.00;0.51;633,14;0,8;26,31;
2021;2;1;21.00.00;0.54;618,46;0,76;26,23;
2021;2;1;22.00.00;0.6;630,66;0,8;26,26;
2021;2;1;23.00.00;0.67;630,84;0,8;26,57;
2021;2;2;00.00.00;0.74;630,27;0,79;26,94;
2021;2;2;01.00.00;0.76;630,78;0,79;27,27;
2021;2;2;02.00.00;0.74;629,4;0,79;27,61;
2021;2;2;03.00.00;0.89;650,82;0,81;27,82;
2021;2;2;04.00.00;1.33;761,2;0,97;27,87;
2021;2;2;05.00.00;1.8;645,21;0,8;27,72;
2021;2;2;06.00.00;1.55;652,38;0,81;27,45;
2021;2;2;07.00.00;0.86;654,42;0,81;27,26;
2021;2;2;08.00.00;0.48;657,51;0,81;27,19;
2021;2;2;09.00.00;0.32;656,38;0,81;27,23;
2021;2;2;10.00.00;0.27;636,27;0,81;27,35;
2021;2;2;11.00.00;0.24;646,1;0,79;27,45;
2021;2;2;12.00.00;0.23;616,85;0,76;27,5;
2021;2;2;13.00.00;0.21;640,49;0,79;27,5;
2021;2;2;14.00.00;0.25;617,69;0,76;27,47;
2021;2;2;15.00.00;0.28;648,61;0,79;27,4;
2021;2;2;16.00.00;0.32;615,84;0,76;27,28;
2021;2;2;17.00.00;0.41;640,44;0,79;27,17;
2021;2;2;18.00.00;0.49;643,6;0,8;27,07;
2021;2;2;19.00.00;0.68;649,27;0,8;27;
2021;2;2;20.00.00;0.77;640,37;0,79;26,98;
2021;2;2;21.00.00;0.9;640,24;0,79;26,98;
2021;2;2;22.00.00;1.28;612,11;0,76;27,05;
2021;2;2;23.00.00;1.88;635,94;0,79;27,25;
2021;2;3;00.00.00;2.9;612;0,76;27,44;
2021;2;3;01.00.00;4.39;646,49;0,8;27,59;
2021;2;3;02.00.00;5.45;712,4;0,8;27,76;
2021;2;3;03.00.00;5.27;622,12;0,8;27,88;
2021;2;3;04.00.00;4.24;627,35;0,8;27,94;
2021;2;3;05.00.00;2.61;607;0,8;27,98;
2021;2;3;06.00.00;1.08;645,47;0,8;27,99;
2021;2;3;07.00.00;0.55;610,65;0,77;27,94;
2021;2;3;08.00.00;0.48;644,5;0,8;27,87;
2021;2;3;09.00.00;0.37;611,18;0,77;27,74;
2021;2;3;10.00.00;0.31;613,33;0,77;27,59;
2021;2;3;11.00.00;0.33;636,19;0,79;27,45;
2021;2;3;12.00.00;0.41;610,12;0,77;27,39;
2021;2;3;13.00.00;0.5;611,88;0,77;27,37;
2021;2;3;14.00.00;0.58;613,7;0,77;27,36;
2021;2;3;15.00.00;0.69;636,28;0,76;27,27;
2021;2;3;16.00.00;0.77;612,01;0,76;27,03;
2021;2;3;17.00.00;0.8;635,78;0,79;26,8;
2021;2;3;18.00.00;0.85;632,57;0,81;26,8;
2021;2;3;19.00.00;0.93;713,73;0,8;26,91;
2021;2;3;20.00.00;1.09;746,77;0,8;27,02;
2021;2;3;21.00.00;1.45;783,5;0,96;27,04;
2021;2;3;22.00.00;2.06;675,74;0,84;27,05;
2021;2;3;23.00.00;2.99;679,34;0,84;27,25;
2021;2;4;00.00.00;3.39;677,73;0,84;27,38;
2021;2;4;01.00.00;2.46;678,31;0,84;27,37;
2021;2;4;02.00.00;1.38;678,61;0,85;27,46;
2021;2;4;03.00.00;0.89;706,12;0,86;27,64;
2021;2;4;04.00.00;0.6;637,03;0,8;27,76;
2021;2;4;05.00.00;0.34;638;0,8;27,76;
2021;2;4;06.00.00;0.27;666,8;0,82;27,71;
2021;2;4;07.00.00;0.24;638,74;0,8;27,65;
2021;2;4;08.00.00;0.21;664,28;0,82;27,66;
2021;2;4;09.00.00;0.27;636,21;0,8;27,66;
2021;2;4;10.00.00;0.34;638,63;0,8;27,62;
2021;2;4;11.00.00;0.4;645,89;0,8;27,56;
2021;2;4;12.00.00;0.48;637,86;0,79;27,51;
2021;2;4;13.00.00;0.52;636,39;0,79;27,42;
2021;2;4;14.00.00;0.55;634,59;0,79;27,3;
2021;2;4;15.00.00;0.55;629,75;0,79;27,15;
2021;2;4;16.00.00;0.52;632,86;0,77;27,08;
2021;2;4;17.00.00;0.52;703,88;0,85;27,03;
2021;2;4;18.00.00;0.59;705,47;0,85;26,93;
2021;2;4;19.00.00;0.6;670,39;0,82;26,79;
2021;2;4;20.00.00;0.64;637,37;0,78;26,66;
2021;2;4;21.00.00;0.63;742,06;0,92;26,56;
2021;2;4;22.00.00;0.6;704,41;0,82;26,51;
2021;2;4;23.00.00;0.57;811,75;0,98;26,75;
2021;2;5;00.00.00;0.48;864,88;1,05;26,98;
2021;2;5;01.00.00;0.34;833,54;1,01;27,08;
2021;2;5;02.00.00;0.25;810,92;1,01;27,17;
2021;2;5;03.00.00;0.24;751,14;0,75;27,28;
2021;2;5;04.00.00;0.28;699,02;0,76;27,44;
2021;2;5;05.00.00;0.24;690,97;0,75;27,55;
2021;2;5;06.00.00;0.24;701,63;0,75;27,59;
2021;2;5;07.00.00;0.23;702,47;0,84;27,53;
2021;2;5;08.00.00;0.23;699,28;0,85;27,37;
2021;2;5;09.00.00;0.2;832,43;0,85;27,17;
2021;2;5;10.00.00;0.22;;0;26,96;
2021;2;5;11.00.00;0.27;713,76;0,87;26,89;
2021;2;5;12.00.00;0.32;683,78;0,83;26,97;
2021;2;5;13.00.00;0.33;683,69;0,83;27,06;
2021;2;5;14.00.00;0.42;683,45;0,83;27,11;
2021;2;5;15.00.00;0.61;673,17;0,83;27,1;
2021;2;5;16.00.00;0.92;674,72;0,83;27,02;
2021;2;5;17.00.00;1.52;743,94;0,91;26,93;
2021;2;5;18.00.00;2.63;2180,42;2,6;26,88;
2021;2;5;19.00.00;3.57;2034,19;2,43;26,9;
2021;2;5;20.00.00;3.76;1666,26;2,15;26,98;
2021;2;5;21.00.00;2.68;1316,77;1,64;27,02;
2021;2;5;22.00.00;1.57;1074,93;1,37;27,07;
2021;2;5;23.00.00;0.93;1091,36;1,19;27,31;
2021;2;6;00.00.00;0.55;2008,91;2,41;27,52;
2021;2;6;01.00.00;0.42;1878,74;2,32;27,69;
2021;2;6;02.00.00;0.41;1938,09;2,33;27,9;
2021;2;6;03.00.00;0.37;1992,19;2,38;28,02;
2021;2;6;04.00.00;0.36;2013,6;2,51;28,08;
2021;2;6;05.00.00;0.38;1816,37;2,19;28,12;
2021;2;6;06.00.00;0.36;1417,38;1,71;28,09;
2021;2;6;07.00.00;0.32;1268,7;1,58;28;
2021;2;6;08.00.00;0.28;1124,47;1,42;27,83;
2021;2;6;09.00.00;0.26;1045,88;1,32;27,69;
2021;2;6;10.00.00;0.23;1042,05;1,22;27,54;
2021;2;6;11.00.00;0.23;1002,46;1,18;27,46;
2021;2;6;12.00.00;0.22;966,42;1,16;27,42;
2021;2;6;13.00.00;0.2;938,11;1,13;27,4;
2021;2;6;14.00.00;0.21;936,36;1,13;27,34;
2021;2;6;15.00.00;0.21;933,9;1,1;27,3;
2021;2;6;16.00.00;0.25;905,37;1,1;27,26;
2021;2;6;17.00.00;0.21;1029,43;1,23;27,23;
2021;2;6;18.00.00;0.26;1052,3;1,26;27,19;
2021;2;6;19.00.00;0.27;990,11;1,2;27,15;
2021;2;6;20.00.00;0.26;899,39;1,1;27,12;
2021;2;6;21.00.00;0.26;924,92;1,11;27,05;
2021;2;6;22.00.00;0.31;895,28;1,08;27,01;
2021;2;6;23.00.00;0.27;872,91;1,05;27,14;
2021;2;7;00.00.00;0.25;851,1;1,04;27,3;
2021;2;7;01.00.00;0.25;875,97;1,05;27,51;
2021;2;7;02.00.00;0.27;847,75;1,04;27,8;
2021;2;7;03.00.00;0.28;847,39;1,05;28,06;
2021;2;7;04.00.00;0.24;842,72;1,03;28,28;
2021;2;7;05.00.00;0.19;798,33;1,04;28,42;
2021;2;7;06.00.00;0.15;834,39;1,03;28,51;
2021;2;7;07.00.00;0.09;834,06;1,02;28,48;
2021;2;7;08.00.00;0.08;818,1;0,99;28,36;
2021;2;7;09.00.00;0.04;817,16;0,99;28,14;
2021;2;7;10.00.00;0.03;816,15;0,99;27,88;
2021;2;7;11.00.00;0.03;789,18;0,96;27,74;
2021;2;7;12.00.00;0.05;815,38;0,99;27,66;
2021;2;7;13.00.00;0.07;788,13;0,96;27,61;
2021;2;7;14.00.00;0.09;815,24;0,99;27,55;
2021;2;7;15.00.00;0.16;786,97;0,97;27,48;
2021;2;7;16.00.00;0.25;788,81;0,97;27,4;
2021;2;7;17.00.00;0.38;807,18;0,98;27,32;
2021;2;7;18.00.00;0.49;784,57;0,97;27,27;
2021;2;7;19.00.00;0.61;785,47;0,97;27,23;
2021;2;7;20.00.00;0.6;844,99;1,02;27,19;
2021;2;7;21.00.00;0.61;1984,09;2,39;27,19;
2021;2;7;22.00.00;0.67;1415,28;1,74;27,2;
2021;2;7;23.00.00;0.69;1079,37;1,37;27,36;
2021;2;8;00.00.00;0.73;1050,5;1,33;27,54;
2021;2;8;01.00.00;0.71;1045,25;1,25;27,69;
2021;2;8;02.00.00;0.54;960,16;1,15;27,9;
2021;2;8;03.00.00;0.37;926,35;1,13;28,12;
2021;2;8;04.00.00;0.23;884,66;1,13;28,31;
2021;2;8;05.00.00;0.17;921,83;1,13;28,45;
2021;2;8;06.00.00;0.17;920,24;1,13;28,49;
2021;2;8;07.00.00;0.17;874,85;1,06;28,41;
2021;2;8;08.00.00;0.29;877,34;1,06;28,28;
2021;2;8;09.00.00;0.19;853,45;1,03;28,11;
2021;2;8;10.00.00;0.12;880,74;1,06;27,94;
2021;2;8;11.00.00;0.12;847,84;1,02;27,81;
2021;2;8;12.00.00;0.14;845,71;1,02;27,75;
2021;2;8;13.00.00;0.22;848,42;1,02;27,72;
2021;2;8;14.00.00;0.29;849,7;1,02;27,68;
2021;2;8;15.00.00;0.35;788,19;0,96;27,59;
2021;2;8;16.00.00;0.41;838,68;1,02;27,44;
2021;2;8;17.00.00;0.4;835,36;1,02;27,3;
2021;2;8;18.00.00;0.41;1111,22;1,3;27,17;
2021;2;8;19.00.00;0.41;2209,17;2,6;27,08;
2021;2;8;20.00.00;0.39;1886,06;2,25;27;
2021;2;8;21.00.00;0.35;1572,41;1,91;26,94;
2021;2;8;22.00.00;0.37;1411,36;1,74;26,93;
2021;2;8;23.00.00;0.37;1355,28;1,59;27,08;
2021;2;9;00.00.00;0.36;1212,61;1,5;27,26;
2021;2;9;01.00.00;0.38;1115,31;1,39;27,46;
2021;2;9;02.00.00;0.38;1046,56;1,32;27,72;
2021;2;9;03.00.00;0.36;1064,22;1,3;27,91;
2021;2;9;04.00.00;0.31;1028,89;1,27;28,08;
2021;2;9;05.00.00;0.32;1046,29;1,27;28,19;
2021;2;9;06.00.00;0.27;1015,63;1,22;28,19;
2021;2;9;07.00.00;0.19;990,19;1,18;28,09;
2021;2;9;08.00.00;0.11;992,35;1,18;27,94;
2021;2;9;09.00.00;0.11;990,48;1,19;27,79;
2021;2;9;10.00.00;0.08;938,94;1,19;27,65;
2021;2;9;11.00.00;0.08;990,82;1,19;27,61;
2021;2;9;12.00.00;0.09;987,96;1,18;27,61;
2021;2;9;13.00.00;0.14;963,14;1,15;27,64;
2021;2;9;14.00.00;0.15;973,61;1,15;27,61;
2021;2;9;15.00.00;0.23;970,99;1,17;27,49;
2021;2;9;16.00.00;0.27;959,34;1,15;27,37;
2021;2;9;17.00.00;0.29;1121,21;1,3;27,27;
2021;2;9;18.00.00;0.3;1030,52;1,22;27,14;
2021;2;9;19.00.00;0.27;953,55;1,15;27,02;
2021;2;9;20.00.00;0.24;966,46;1,17;26,94;
2021;2;9;21.00.00;0.27;964,91;1,17;26,91;
2021;2;9;22.00.00;0.36;966,03;1,17;26,9;
2021;2;9;23.00.00;0.41;961,59;1,17;27,05;
2021;2;10;00.00.00;0.5;933,03;1,15;27,23;
2021;2;10;01.00.00;0.67;951,52;1,16;27,3;
2021;2;10;02.00.00;0.83;935,58;1,16;27,46;
2021;2;10;03.00.00;0.96;921,11;1,14;27,65;
2021;2;10;04.00.00;1.15;953,94;1,16;27,8;
2021;2;10;05.00.00;1.55;967,28;1,17;27,92;
2021;2;10;06.00.00;2.4;948,03;1,15;27,95;
2021;2;10;07.00.00;3.04;947,95;1,15;27,88;
2021;2;10;08.00.00;3.67;983,03;1,19;27,76;
2021;2;10;09.00.00;2.22;954,28;1,15;27,62;
2021;2;10;10.00.00;1.23;952,62;1,15;27,51;
2021;2;10;11.00.00;0.76;954,01;1,15;27,51;
2021;2;10;12.00.00;0.47;951,17;1,14;27,53;
2021;2;10;13.00.00;0.33;961,71;1,15;27,52;
2021;2;10;14.00.00;0.32;947,76;1,14;27,48;
2021;2;10;15.00.00;0.35;931,03;1,13;27,39;
2021;2;10;16.00.00;0.35;958,56;1,15;27,24;
2021;2;10;17.00.00;0.34;943,23;1,14;27,08;
2021;2;10;18.00.00;0.33;925,58;1,12;26,99;
2021;2;10;19.00.00;0.33;925,38;1,12;26,94;
2021;2;10;20.00.00;0.36;925,64;1,12;26,9;
2021;2;10;21.00.00;0.37;949,91;1,15;26,83;
2021;2;10;22.00.00;0.37;920,83;1,12;26,74;
2021;2;10;23.00.00;0.29;922,83;1,15;26,67;
2021;2;11;00.00.00;0.25;937,37;1,14;26,57;
2021;2;11;01.00.00;0.3;920,12;1,12;26,48;
2021;2;11;02.00.00;0.41;932,17;1,14;26,53;
2021;2;11;03.00.00;0.54;973,65;1,17;26,73;
2021;2;11;04.00.00;0.61;893,36;1,08;26,86;
2021;2;11;05.00.00;0.61;961,13;1,16;26,97;
2021;2;11;06.00.00;0.62;936,98;1,14;26,98;
2021;2;11;07.00.00;0.71;919,07;1,12;26,98;
2021;2;11;08.00.00;0.81;945,53;1,13;26,98;
2021;2;11;09.00.00;0.88;944,93;1,14;27;
2021;2;11;10.00.00;0.98;943,88;1,14;27,02;
2021;2;11;11.00.00;0.98;947,66;1,14;27,08;
2021;2;11;12.00.00;1.0;936,85;1,12;27,13;
2021;2;11;13.00.00;0.94;947,21;1,14;27,14;
2021;2;11;14.00.00;0.9;921,03;1,12;27,09;
2021;2;11;15.00.00;0.79;949,3;1,14;26,99;
2021;2;11;16.00.00;0.77;946,55;1,14;26,86;
2021;2;11;17.00.00;0.83;936,05;1,13;26,77;
2021;2;11;18.00.00;0.83;931,52;1,13;26,72;
2021;2;11;19.00.00;0.88;931,52;1,13;26,73;
2021;2;11;20.00.00;0.9;936,2;1,13;26,77;
2021;2;11;21.00.00;0.95;944,46;1,14;26,85;
2021;2;11;22.00.00;1.07;906,68;1,1;26,92;
2021;2;11;23.00.00;1.07;1032,88;1,22;27,11;
2021;2;12;00.00.00;1.15;1009,47;1,2;27,3;
2021;2;12;01.00.00;1.1;968,65;1,17;27,43;
2021;2;12;02.00.00;1.01;973,14;1,17;27,62;
2021;2;12;03.00.00;0.91;985,34;1,17;27,75;
2021;2;12;04.00.00;0.76;972,93;1,17;27,83;
2021;2;12;05.00.00;0.57;936,7;1,17;27,88;
2021;2;12;06.00.00;0.38;970,35;1,17;27,87;
2021;2;12;07.00.00;0.21;964,63;1,16;27,8;
2021;2;12;08.00.00;0.12;949,11;1,14;27,67;
2021;2;12;09.00.00;0.07;963,61;1,16;27,53;
2021;2;12;10.00.00;0.07;962,18;1,16;27,37;
2021;2;12;11.00.00;0.11;941,26;1,14;27,23;
2021;2;12;12.00.00;0.15;968,27;1,16;27,14;
2021;2;12;13.00.00;0.26;939,02;1,14;27,03;
2021;2;12;14.00.00;0.33;966,68;1,16;26,91;
2021;2;12;15.00.00;0.35;969,76;1,16;26,8;
2021;2;12;16.00.00;0.4;972,53;1,16;26,63;
2021;2;12;17.00.00;0.5;976,93;1,17;26,47;
2021;2;12;18.00.00;0.7;964,25;1,17;26,26;
2021;2;12;19.00.00;0.89;964,37;1,18;26,05;
2021;2;12;20.00.00;1.3;1031,77;1,19;25,83;
2021;2;12;21.00.00;1.83;1027,29;1,23;25,67;
2021;2;12;22.00.00;2.71;1009,13;1,21;25,73;
2021;2;12;23.00.00;4.13;995,7;1,21;26,12;
2021;2;13;00.00.00;5.56;998,65;1,2;26,68;
2021;2;13;01.00.00;6.24;997,36;1,2;27,33;
2021;2;13;02.00.00;5.88;1013,4;1,2;27,98;
2021;2;13;03.00.00;4.35;966,66;1,2;28,55;
2021;2;13;04.00.00;2.39;969,71;1,2;28,94;
2021;2;13;05.00.00;0.86;1009,77;1,2;28,91;
2021;2;13;06.00.00;0.34;997,3;1,2;28,58;
2021;2;13;07.00.00;0.14;972,01;1,17;28,13;
2021;2;13;08.00.00;0.12;985,54;1,18;27,7;
2021;2;13;09.00.00;0.12;985,3;1,18;27,37;
